#,יום מכירה,חודש למכור,כתובת,חדרים,"מ""ר",סכום,מגמת שינוי,שונות
21951,16.02.2011,2,בית לחם,3.0,65.4,865000.0,,0.0
21952,16.02.2011,2,שמר נעמי,0.0,0.0,195000.0,,0.0
21953,16.02.2011,2,קרית שמונה,5.0,110.0,1680000.0,,0.0
21954,16.02.2011,2,הפרדס,2.0,36.71,689000.0,,0.0
21955,16.02.2011,2,המעפילים,3.0,52.0,672000.0,,0.0
21956,16.02.2011,2,"הגר""א",3.0,61.02,770000.0,,0.0
21957,16.02.2011,2,גולדשטיין פרץ,4.0,90.35,1057000.0,,0.0
21958,16.02.2011,2,בעל שם טוב,3.0,57.0,830000.0,,0.0
21959,16.02.2011,2,אלעזר דוד,4.0,73.47,1000000.0,,0.0
21960,15.02.2011,2,"ביל""ו",3.0,61.0,1049000.0,11% ב 2 שנים,5.5
21961,15.02.2011,2,אילת,2.5,43.9,940000.0,60% ב 7.6 שנים,7.894736842105264
21962,15.02.2011,2,ביאליק,3.0,59.89,1240000.0,,0.0
21963,15.02.2011,2,בוסל,4.0,75.6,1425000.0,,0.0
21964,14.02.2011,2,לבון פנחס,2.5,64.2,790000.0,,0.0
21965,14.02.2011,2,יבנה,3.0,54.3,870000.0,,0.0
21966,14.02.2011,2,אהרונוביץ,4.0,120.0,1200000.0,,0.0
21967,14.02.2011,2,נרקיס עוזי,5.0,107.9,1750000.0,,0.0
21968,14.02.2011,2,דגניה,5.0,126.0,1950000.0,,0.0
21969,13.02.2011,2,הגלעד,2.5,50.0,900000.0,,0.0
21970,13.02.2011,2,ההסתדרות,3.0,61.28,1135000.0,,0.0
21971,13.02.2011,2,התומר,3.0,67.36,1140000.0,,0.0
21972,13.02.2011,2,ברטונוב דבורה,5.0,120.0,1830000.0,,0.0
21973,12.02.2011,2,ברטונוב דבורה,5.0,126.0,1830000.0,,0.0
21974,10.02.2011,2,אנילביץ,4.0,72.65,425000.0,,0.0
21975,10.02.2011,2,לבון פנחס,4.0,74.7,828000.0,48% ב 9.6 שנים,5.0
21976,10.02.2011,2,בעל שם טוב,3.0,58.63,720000.0,,0.0
21977,10.02.2011,2,צדוק דוד,4.0,89.0,1320000.0,75% ב 6.8 שנים,11.029411764705882
21978,10.02.2011,2,אבידן שמעון,4.0,121.34,1760000.0,81% ב 9.7 שנים,8.350515463917526
21979,10.02.2011,2,דיין משה,5.0,106.0,1500000.0,,0.0
21980,10.02.2011,2,דיין משה,5.0,106.0,1500000.0,,0.0
21981,10.02.2011,2,בעל שם טוב,3.0,58.63,720000.0,,0.0
21982,10.02.2011,2,תמר,4.0,111.81,1620000.0,,0.0
21983,09.02.2011,2,ברזביל,4.0,87.0,450000.0,30% ב 2.8 שנים,10.714285714285715
21984,09.02.2011,2,"הפלמ""ח",2.0,45.4,620000.0,,0.0
21985,08.02.2011,2,המעפילים,3.0,50.1,610000.0,111% ב 3.5 שנים,31.714285714285715
21986,08.02.2011,2,"הגר""א",4.0,74.0,1060000.0,,0.0
21987,08.02.2011,2,תמר,4.0,106.0,1520000.0,,0.0
21988,08.02.2011,2,ההסתדרות,4.5,48.0,1175000.0,,0.0
21989,08.02.2011,2,צדוק דוד,5.0,108.1,1555000.0,,0.0
21990,08.02.2011,2,ידין יגאל,5.0,102.8,1700000.0,,0.0
21991,07.02.2011,2,יבניאלי שמואל,3.0,58.27,855000.0,37% ב 2.1 שנים,17.619047619047617
21992,07.02.2011,2,המשביר,0.0,33.0,165000.0,,0.0
21993,07.02.2011,2,אבידן שמעון,4.0,102.44,1770000.0,,0.0
21994,07.02.2011,2,התומר,3.0,61.62,1170000.0,,0.0
21995,06.02.2011,2,האלוף תמרי נחמיה,5.0,105.28,1840000.0,,0.0
21996,06.02.2011,2,חיטמן עוזי,6.0,181.0,3300000.0,,0.0
21997,06.02.2011,2,החרצית,5.0,103.1,1855000.0,,0.0
21998,06.02.2011,2,התחיה,3.0,67.56,1200000.0,,0.0
21999,05.02.2011,2,חיטמן עוזי,6.0,181.0,3300000.0,,0.0
22000,04.02.2011,2,שפירא חיים משה,4.5,136.0,1630000.0,82% ב 10.4 שנים,7.884615384615384
22001,04.02.2011,2,ביאליק,4.0,99.43,1425000.0,,0.0
22002,04.02.2011,2,היהלום,4.5,104.23,1310000.0,,0.0
22003,03.02.2011,2,מונטיפיורי,3.5,75.63,885000.0,50% ב 9.5 שנים,5.2631578947368425
22004,03.02.2011,2,ההסתדרות,3.0,63.92,905000.0,11% ב 1.3 שנים,8.461538461538462
22005,03.02.2011,2,חנקין,2.0,38.0,810000.0,,0.0
22006,03.02.2011,2,הכנסת,4.0,83.81,1372000.0,,0.0
22007,03.02.2011,2,בלום לאון,4.0,73.94,1270000.0,,0.0
22008,03.02.2011,2,הרב הרצוג,0.0,35.04,943000.0,,0.0
22009,02.02.2011,2,שמר נעמי,5.0,119.0,1800000.0,,0.0
22010,02.02.2011,2,"אצ""ל",4.0,91.55,1160000.0,,0.0
22011,02.02.2011,2,גלילי ישראל,5.0,104.94,1960000.0,,0.0
22012,01.02.2011,2,ההגנה,3.5,81.93,1360000.0,53% ב 4.5 שנים,11.777777777777779
22013,01.02.2011,2,ההסתדרות,3.0,58.63,650000.0,,0.0
22014,01.02.2011,2,סוקולוב,1.0,21.54,525000.0,,0.0
22015,01.02.2011,2,ברקן,3.0,78.2,900000.0,,0.0
22016,01.02.2011,2,הר הצופים,3.0,57.0,745000.0,,0.0
22017,31.01.2011,1,אימבר,4.0,77.14,1200000.0,52% ב 9.7 שנים,5.360824742268042
22018,31.01.2011,1,הוז דב,3.0,55.1,740000.0,68% ב 3 שנים,22.666666666666668
22019,31.01.2011,1,שפרינצק,2.0,49.71,999000.0,20% ב 2.3 שנים,8.695652173913045
22020,31.01.2011,1,"מזא""ה",2.0,43.35,660000.0,,0.0
22021,31.01.2011,1,טרומפלדור,3.5,66.36,1330000.0,,0.0
22022,31.01.2011,1,חיטמן עוזי,4.0,107.0,1670000.0,,0.0
22023,31.01.2011,1,ברקן,4.0,93.56,1370000.0,,0.0
22024,31.01.2011,1,קדושי קהיר,3.0,64.8,1100000.0,,0.0
22025,30.01.2011,1,דרורי אמיר,5.0,102.5,1740000.0,60% ב 10.8 שנים,5.555555555555555
22026,30.01.2011,1,חצרים,4.0,70.0,1000000.0,70% ב 9.8 שנים,7.142857142857142
22027,30.01.2011,1,מפרץ שלמה,4.0,87.9,1240000.0,,0.0
22028,30.01.2011,1,שמר נעמי,5.0,120.88,1760000.0,,0.0
22029,30.01.2011,1,שמואל,3.0,62.0,736000.0,,0.0
22030,29.01.2011,1,שנקר,4.0,79.8,600000.0,,0.0
22031,29.01.2011,1,שמר נעמי,5.0,119.0,1760000.0,,0.0
22032,28.01.2011,1,עין גדי,4.0,103.2,1170000.0,72% ב 6.4 שנים,11.25
22033,27.01.2011,1,הרב הרצוג,3.0,86.65,1320000.0,94% ב 7 שנים,13.428571428571429
22034,27.01.2011,1,ביאליק,3.5,75.02,1150000.0,61% ב 5 שנים,12.2
22035,27.01.2011,1,"אצ""ל",3.0,62.25,820000.0,,0.0
22036,27.01.2011,1,חזית חמש,2.0,39.0,565000.0,,0.0
22037,27.01.2011,1,הצופית,1.5,41.67,700000.0,,0.0
22038,27.01.2011,1,הרוזמרין,6.0,186.0,3300000.0,,0.0
22039,27.01.2011,1,,6.0,136.53,2200000.0,,0.0
22040,27.01.2011,1,התאנה,4.0,100.0,1320000.0,,0.0
22041,27.01.2011,1,,6.0,136.53,2200000.0,,0.0
22042,27.01.2011,1,הרוזמרין,6.0,186.0,3300000.0,,0.0
22043,26.01.2011,1,בלום לאון,3.0,48.0,900000.0,116% ב 9.7 שנים,11.958762886597938
22044,26.01.2011,1,קדושי קהיר,4.5,105.6,1200000.0,61% ב 3.5 שנים,17.428571428571427
22045,26.01.2011,1,רבינוביץ יהושע,5.0,115.0,1430000.0,,0.0
22046,26.01.2011,1,,6.0,139.0,2200000.0,,0.0
22047,26.01.2011,1,המשביר,0.0,0.0,6700000.0,,0.0
22048,25.01.2011,1,ראש פנה,2.0,40.5,720000.0,,0.0
22049,25.01.2011,1,ההגנה,3.5,49.43,1060000.0,43% ב 0.6 שנים,71.66666666666667
22050,25.01.2011,1,שפירא חיים משה,5.0,109.0,1600000.0,42% ב 4.8 שנים,8.75
22051,25.01.2011,1,התחיה,4.0,92.73,1650000.0,,0.0
22052,24.01.2011,1,סוקולוב,2.0,57.2,800000.0,73% ב 3.5 שנים,20.857142857142858
22053,24.01.2011,1,ההסתדרות,3.0,54.3,920000.0,,0.0
22054,24.01.2011,1,נרקיס עוזי,5.5,115.0,1925000.0,27% ב 1.3 שנים,20.76923076923077
22055,24.01.2011,1,ברטונוב דבורה,5.0,118.0,1930000.0,,0.0
22056,23.01.2011,1,אבן גבירול,2.5,48.0,790000.0,78% ב 6.2 שנים,12.580645161290322
22057,23.01.2011,1,מעלות,3.0,57.0,1070000.0,94% ב 3 שנים,31.333333333333332
22058,23.01.2011,1,הערבה,3.0,49.5,695000.0,20% ב 4.5 שנים,4.444444444444445
22059,23.01.2011,1,הצפורן,3.0,50.5,800000.0,,0.0
22060,23.01.2011,1,ברץ יוסף,2.5,50.2,845000.0,,0.0
22061,23.01.2011,1,חיטמן עוזי,5.0,111.25,1750000.0,,0.0
22062,23.01.2011,1,סוקולוב,3.0,67.0,1000000.0,,0.0
22063,23.01.2011,1,ברקן,4.0,74.5,1055000.0,,0.0
22064,23.01.2011,1,מקוה ישראל,2.0,49.6,820000.0,,0.0
22065,23.01.2011,1,ההסתדרות,4.0,101.62,1415000.0,,0.0
22066,23.01.2011,1,שמר נעמי,5.0,119.0,1700000.0,,0.0
22067,23.01.2011,1,הצפורן,3.0,50.5,800000.0,,0.0
22068,23.01.2011,1,ידין יגאל,5.0,108.5,1620000.0,,0.0
22069,22.01.2011,1,האלוף אהרון יריב,5.0,120.0,2130000.0,,0.0
22070,21.01.2011,1,דיין משה,5.0,121.9,1350000.0,,0.0
22071,20.01.2011,1,יפה אברהם,5.0,119.3,1875000.0,65% ב 5.5 שנים,11.818181818181818
22072,20.01.2011,1,מפרץ שלמה,2.0,50.7,660000.0,,0.0
22073,20.01.2011,1,,5.0,127.0,2300000.0,,0.0
22074,20.01.2011,1,,5.0,127.09,2300000.0,,0.0
22075,20.01.2011,1,מפרץ שלמה,3.0,64.6,880000.0,,0.0
22076,20.01.2011,1,יאיר הגלעדי,5.0,115.2,1740000.0,,0.0
22077,20.01.2011,1,אהרונוביץ,3.0,59.0,740000.0,,0.0
22078,20.01.2011,1,לסקוב חיים,5.0,104.2,1515000.0,,0.0
22079,19.01.2011,1,חזית חמש,5.0,99.38,1450000.0,94% ב 9.9 שנים,9.494949494949495
22080,19.01.2011,1,ההסתדרות,3.0,43.83,640000.0,53% ב 8.9 שנים,5.955056179775281
22081,19.01.2011,1,סנש,2.5,54.1,1200000.0,86% ב 7.7 שנים,11.168831168831169
22082,19.01.2011,1,הפורצים,3.0,55.61,780000.0,124% ב 6.4 שנים,19.375
22083,19.01.2011,1,"אלופי צה""ל",4.5,81.4,1185000.0,99% ב 6.1 שנים,16.229508196721312
22084,19.01.2011,1,שמר נעמי,5.0,121.0,1830000.0,10% ב 0.6 שנים,16.666666666666668
22085,19.01.2011,1,קראוזה,3.0,68.0,975000.0,,0.0
22086,19.01.2011,1,רבינוביץ יהושע,4.0,91.0,1350000.0,,0.0
22087,19.01.2011,1,מנור אהוד,5.0,109.9,1850000.0,,0.0
22088,18.01.2011,1,דיין משה,5.0,118.5,1640000.0,,0.0
22089,18.01.2011,1,לנדאו חיים,0.0,492.6,3282000.0,,0.0
22090,18.01.2011,1,"אלופי צה""ל",2.0,40.2,820000.0,,0.0
22091,18.01.2011,1,שמר נעמי,5.0,122.0,1830000.0,,0.0
22092,17.01.2011,1,חנקין,3.0,66.0,790000.0,12% ב 1.3 שנים,9.23076923076923
22093,17.01.2011,1,קוגל,3.0,47.5,920000.0,,0.0
22094,17.01.2011,1,יריחו,4.0,90.85,1100000.0,,0.0
22095,16.01.2011,1,יום הכיפורים,4.0,112.0,1700000.0,24% ב 0.4 שנים,60.0
22096,16.01.2011,1,העבודה,3.0,48.3,710000.0,,0.0
22097,15.01.2011,1,יום הכיפורים,5.0,112.0,1700000.0,,0.0
22098,14.01.2011,1,ירושלים,3.0,65.3,1012000.0,82% ב 6.3 שנים,13.015873015873016
22099,13.01.2011,1,המרגנית,5.0,106.39,1780000.0,57% ב 6.9 שנים,8.26086956521739
22100,13.01.2011,1,הבנאי,0.0,351.0,651000.0,,0.0
22101,13.01.2011,1,שנקר,3.0,58.0,1050000.0,,0.0
22102,13.01.2011,1,הרותם,4.0,90.0,1300000.0,,0.0
22103,12.01.2011,1,סוקולוב,4.0,90.0,950000.0,34% ב 11.3 שנים,3.0088495575221237
22104,12.01.2011,1,לנדאו חיים,4.0,85.5,1260000.0,81% ב 7.6 שנים,10.657894736842106
22105,12.01.2011,1,יפה אברהם,4.0,106.0,1530000.0,,0.0
22106,12.01.2011,1,הסדן,0.0,2384.5,7600000.0,,0.0
22107,12.01.2011,1,הבנאי,1.0,351.0,755951.0,,0.0
22108,12.01.2011,1,קבוץ גלויות,5.0,95.2,1550000.0,,0.0
22109,12.01.2011,1,פיארברג,3.0,68.65,940000.0,,0.0
22110,12.01.2011,1,,0.0,0.0,300000.0,,0.0
22111,12.01.2011,1,הבנאי,1.0,403.0,866759.0,,0.0
22112,12.01.2011,1,הדס,5.0,110.0,2070000.0,,0.0
22113,12.01.2011,1,קרית שמונה,4.0,88.0,1420000.0,,0.0
22114,11.01.2011,1,גבעת התחמושת,2.0,47.08,700000.0,46% ב 4 שנים,11.5
22115,11.01.2011,1,חיטמן עוזי,5.0,121.0,1819000.0,11% ב 0.6 שנים,18.333333333333336
22116,11.01.2011,1,ארן זלמן,3.0,60.69,885000.0,,0.0
22117,11.01.2011,1,,5.0,116.0,2300000.0,,0.0
22118,11.01.2011,1,המרגנית,4.0,100.0,1625000.0,,0.0
22119,10.01.2011,1,"ד""ר כהן היינץ",3.0,61.0,940000.0,161% ב 3.5 שנים,46.0
22120,10.01.2011,1,חיטמן עוזי,5.0,122.0,1820000.0,,0.0
22121,10.01.2011,1,ברטונוב דבורה,5.0,139.0,2100000.0,,0.0
22122,09.01.2011,1,ברקן,4.0,74.5,1000000.0,,0.0
22123,09.01.2011,1,דיין משה,3.5,72.2,1030000.0,,0.0
22124,09.01.2011,1,יפה אברהם,4.0,109.0,1540000.0,,0.0
22125,08.01.2011,1,שמר נעמי,5.0,115.0,1720000.0,,0.0
22126,08.01.2011,1,רפאל איתן,5.0,115.0,1930000.0,,0.0
22127,06.01.2011,1,הר הצופים,3.0,66.0,830000.0,77% ב 5.9 שנים,13.050847457627118
22128,06.01.2011,1,הבנאי,0.0,84.0,700000.0,,0.0
22129,06.01.2011,1,הבנאי,0.0,126.0,1050000.0,,0.0
22130,06.01.2011,1,קדושי קהיר,4.0,104.8,1300000.0,,0.0
22131,06.01.2011,1,חיטמן עוזי,4.0,107.0,1640000.0,,0.0
22132,06.01.2011,1,,5.0,126.0,2090000.0,,0.0
22133,06.01.2011,1,,5.0,125.0,2090000.0,,0.0
22134,05.01.2011,1,שפרינצק,3.0,59.26,840000.0,68% ב 9.4 שנים,7.234042553191489
22135,05.01.2011,1,קרן היסוד,0.0,32.0,600000.0,,0.0
22136,05.01.2011,1,ברזביל,3.0,50.5,755000.0,,0.0
22137,05.01.2011,1,הבנאי,1.0,84.0,812000.0,,0.0
22138,05.01.2011,1,ברזביל,3.0,60.15,875000.0,,0.0
22139,05.01.2011,1,הבנאי,1.0,126.0,1218000.0,,0.0
22140,05.01.2011,1,ברזביל,3.0,60.15,875000.0,,0.0
22141,05.01.2011,1,הדס,5.0,107.96,1650000.0,,0.0
22142,05.01.2011,1,תמר,6.0,155.0,2600000.0,,0.0
22143,05.01.2011,1,חיטמן עוזי,4.0,100.0,1700000.0,,0.0
22144,05.01.2011,1,ברזביל,3.0,50.5,755000.0,,0.0
22145,05.01.2011,1,הבנאי,1.0,84.0,812000.0,,0.0
22146,04.01.2011,1,רבינוביץ יהושע,0.0,23.88,330000.0,-38% ב 10 שנים,-3.8
22147,04.01.2011,1,,0.0,0.0,800000.0,-17% ב 1.5 שנים,-11.333333333333334
22148,04.01.2011,1,אילת,2.5,43.9,870000.0,74% ב 0.4 שנים,185.0
22149,04.01.2011,1,הדס,5.0,120.0,1650000.0,,0.0
22150,04.01.2011,1,יריחו,5.0,92.5,1600000.0,,0.0
22151,04.01.2011,1,הפרדס,3.0,44.54,525000.0,,0.0
22152,04.01.2011,1,חיטמן עוזי,4.0,107.0,1700000.0,,0.0
22153,04.01.2011,1,ידין יגאל,5.0,118.0,2700000.0,,0.0
22154,03.01.2011,1,יאיר הגלעדי,5.0,136.6,2200000.0,,0.0
22155,03.01.2011,1,ליבנה,5.0,120.0,1850000.0,,0.0
22156,03.01.2011,1,אלעזר דוד,5.0,106.78,1540000.0,,0.0
22157,03.01.2011,1,אנילביץ,4.0,74.7,930000.0,,0.0
22158,02.01.2011,1,ליסין,4.0,89.16,1350000.0,67% ב 9 שנים,7.444444444444445
22159,02.01.2011,1,ברטונוב דבורה,5.0,125.0,1760000.0,,0.0
22160,02.01.2011,1,קלישר,4.0,103.5,1900000.0,,0.0
22161,02.01.2011,1,אילת,4.5,57.1,855000.0,,0.0
22162,01.01.2011,1,מעלות,3.0,57.0,970000.0,,0.0
22163,01.01.2011,1,ברטונוב דבורה,5.0,126.0,1760000.0,,0.0
22164,31.12.2010,12,הגאונים,2.0,45.0,600000.0,,0.0
22165,30.12.2010,12,קפלן,3.0,51.6,1000000.0,86% ב 4.5 שנים,19.11111111111111
22166,30.12.2010,12,קדושי קהיר,3.0,64.8,1180000.0,33% ב 2.4 שנים,13.75
22167,30.12.2010,12,רבי עקיבא,2.0,33.12,750000.0,,0.0
22168,30.12.2010,12,יוספטל,3.5,75.3,900000.0,,0.0
22169,29.12.2010,12,רוטשילד,4.0,78.48,1325000.0,69% ב 6.5 שנים,10.615384615384615
22170,29.12.2010,12,ברטונוב דבורה,5.0,137.87,2900000.0,,0.0
22171,29.12.2010,12,יטבתה,3.0,48.3,1100000.0,,0.0
22172,28.12.2010,12,היהלום,4.5,98.2,1390000.0,86% ב 10.5 שנים,8.19047619047619
22173,28.12.2010,12,הדס,5.0,109.62,2450000.0,93% ב 4 שנים,23.25
22174,28.12.2010,12,קרית שמונה,4.0,108.8,1580000.0,,0.0
22175,28.12.2010,12,שפרינצק,3.0,60.12,900000.0,,0.0
22176,28.12.2010,12,חנקין,2.0,38.0,920000.0,,0.0
22177,28.12.2010,12,קדושי קהיר,4.5,114.5,1525000.0,,0.0
22178,28.12.2010,12,ברטונוב דבורה,5.0,179.0,2900000.0,,0.0
22179,27.12.2010,12,ז'בוטינסקי,5.0,105.7,1650000.0,52% ב 5.1 שנים,10.19607843137255
22180,27.12.2010,12,אילת,3.0,62.4,800000.0,37% ב 1.8 שנים,20.555555555555554
22181,27.12.2010,12,המשביר,0.0,2869.0,30400000.0,,0.0
22182,27.12.2010,12,ידין יגאל,5.0,112.0,1650000.0,,0.0
22183,27.12.2010,12,ברטונוב דבורה,4.0,104.1,1690000.0,,0.0
22184,26.12.2010,12,קדושי קהיר,4.0,104.1,1550000.0,72% ב 2.4 שנים,30.0
22185,26.12.2010,12,ברטונוב דבורה,4.0,118.0,1700000.0,6% ב 1.3 שנים,4.615384615384615
22186,26.12.2010,12,,5.0,126.0,2035000.0,,0.0
22187,26.12.2010,12,,5.0,124.06,2035000.0,,0.0
22188,26.12.2010,12,ברטונוב דבורה,4.0,108.0,1690000.0,,0.0
22189,26.12.2010,12,ראש פנה,4.0,93.84,1507000.0,,0.0
22190,26.12.2010,12,רבינוביץ יהושע,4.0,76.6,1120000.0,,0.0
22191,25.12.2010,12,בית לחם,3.0,62.5,930000.0,65% ב 6.5 שנים,10.0
22192,25.12.2010,12,ברטונוב דבורה,4.0,108.0,1700000.0,,0.0
22193,25.12.2010,12,,4.0,87.0,1507000.0,,0.0
22194,25.12.2010,12,החופר,0.0,86.15,280000.0,,0.0
22195,24.12.2010,12,"אלופי צה""ל",4.0,106.9,1000000.0,38% ב 10.1 שנים,3.7623762376237626
22196,24.12.2010,12,הנוטרים,2.0,54.0,710000.0,,0.0
22197,24.12.2010,12,פבריגט אנריקו,3.0,44.0,175000.0,,0.0
22198,24.12.2010,12,המרכבה,0.0,114.09,1337000.0,,0.0
22199,23.12.2010,12,"עגנון ש""י",3.0,66.48,1165000.0,68% ב 9.8 שנים,6.938775510204081
22200,23.12.2010,12,"עגנון ש""י",3.0,66.48,1165000.0,68% ב 9.8 שנים,6.938775510204081
22201,23.12.2010,12,בלום לאון,3.0,48.0,820000.0,,0.0
22202,23.12.2010,12,קוגל,4.0,102.4,1100000.0,,0.0
22203,23.12.2010,12,לסקוב חיים,5.0,106.0,1380000.0,,0.0
22204,23.12.2010,12,שמר נעמי,5.0,115.0,1825000.0,3% ב 0.5 שנים,6.0
22205,23.12.2010,12,מנור אהוד,5.0,124.0,1800000.0,,0.0
22206,23.12.2010,12,עמק אילון,5.0,94.62,1800000.0,,0.0
22207,22.12.2010,12,הופיין,4.0,97.0,1100000.0,,0.0
22208,22.12.2010,12,ידין יגאל,4.5,101.5,1300000.0,,0.0
22209,22.12.2010,12,שמר נעמי,4.5,118.0,1730000.0,18% ב 0.7 שנים,25.714285714285715
22210,22.12.2010,12,מנור אהוד,5.0,142.0,1830000.0,,0.0
22211,22.12.2010,12,שמר נעמי,5.0,115.0,1825000.0,,0.0
22212,21.12.2010,12,אהרונוביץ,3.0,59.0,800000.0,72% ב 9.3 שנים,7.741935483870967
22213,21.12.2010,12,זאבי רחבעם,2.5,50.84,785000.0,,0.0
22214,21.12.2010,12,אילת,6.0,120.0,1220000.0,,0.0
22215,21.12.2010,12,חיטמן עוזי,4.0,107.0,1600000.0,,0.0
22216,21.12.2010,12,שמר נעמי,4.0,118.0,1730000.0,,0.0
22217,21.12.2010,12,הקליר אלעזר,3.0,80.0,1800000.0,,0.0
22218,21.12.2010,12,שמר נעמי,5.0,115.0,2060000.0,13% ב 0.4 שנים,32.5
22219,20.12.2010,12,מקוה ישראל,2.0,50.0,310000.0,,0.0
22220,20.12.2010,12,גבעת התחמושת,4.0,92.8,1100000.0,,0.0
22221,20.12.2010,12,חיטמן עוזי,4.0,107.0,1600000.0,,0.0
22222,20.12.2010,12,מקוה ישראל,2.0,50.0,310000.0,,0.0
22223,20.12.2010,12,קרית שמונה,4.0,92.0,1410000.0,,0.0
22224,20.12.2010,12,שמר נעמי,5.0,114.0,2060000.0,,0.0
22225,19.12.2010,12,אבידן שמעון,5.0,114.3,1925000.0,70% ב 7.9 שנים,8.860759493670885
22226,19.12.2010,12,הערבה,3.0,54.8,800000.0,116% ב 2.8 שנים,41.42857142857143
22227,19.12.2010,12,שמר נעמי,4.0,120.0,1800000.0,,0.0
22228,19.12.2010,12,הרב הרצוג,3.0,58.68,1150000.0,,0.0
22229,19.12.2010,12,,6.0,139.0,2525000.0,,0.0
22230,19.12.2010,12,,6.0,135.58,2525000.0,,0.0
22231,18.12.2010,12,נרקיס עוזי,5.0,117.0,1745000.0,,0.0
22232,18.12.2010,12,שמר נעמי,4.0,110.0,1800000.0,,0.0
22233,17.12.2010,12,ויצמן,4.0,83.41,1200000.0,,0.0
22234,16.12.2010,12,אילת,3.0,62.62,820000.0,,0.0
22235,15.12.2010,12,הוז דב,5.0,88.36,1320000.0,61% ב 10.4 שנים,5.865384615384615
22236,15.12.2010,12,יאיר הגלעדי,6.0,155.3,2220000.0,66% ב 4.6 שנים,14.347826086956523
22237,15.12.2010,12,שמר נעמי,5.0,118.0,1800000.0,,0.0
22238,15.12.2010,12,מפרץ שלמה,5.0,101.82,1350000.0,,0.0
22239,15.12.2010,12,היהלום,5.0,131.63,1715000.0,,0.0
22240,15.12.2010,12,שמר נעמי,4.0,120.0,1700000.0,,0.0
22241,14.12.2010,12,החרמון,3.0,61.0,750000.0,41% ב 11.3 שנים,3.6283185840707963
22242,14.12.2010,12,הבנאי,0.0,278.37,565000.0,-6% ב 4.5 שנים,-1.3333333333333333
22243,14.12.2010,12,חסדאי,3.0,64.49,920000.0,46% ב 2.4 שנים,19.166666666666668
22244,14.12.2010,12,האלוף אהרון יריב,1.0,0.0,188000.0,,0.0
22245,14.12.2010,12,שמר נעמי,4.0,100.0,1520000.0,,0.0
22246,14.12.2010,12,שמר נעמי,4.0,110.0,1700000.0,,0.0
22247,14.12.2010,12,עין גדי,2.0,42.2,655000.0,,0.0
22248,14.12.2010,12,הלהב,0.0,967.7,5150000.0,,0.0
22249,14.12.2010,12,רפאל איתן,6.0,154.72,3539000.0,,0.0
22250,13.12.2010,12,"י""א באדר",3.0,61.1,1130000.0,,0.0
22251,13.12.2010,12,הדס,5.0,120.0,1640000.0,2% ב 0.8 שנים,2.5
22252,13.12.2010,12,רפאל איתן,6.0,166.0,3540000.0,,0.0
22253,13.12.2010,12,שמר נעמי,4.0,110.0,1520000.0,,0.0
22254,13.12.2010,12,השילוח,3.0,66.0,800000.0,,0.0
22255,13.12.2010,12,חיטמן עוזי,4.0,107.0,1600000.0,,0.0
22256,13.12.2010,12,ההסתדרות,3.0,51.31,850000.0,,0.0
22257,13.12.2010,12,הרב הרצוג,4.0,95.8,1400000.0,,0.0
22258,13.12.2010,12,שמריהו לוין,4.0,92.22,1350000.0,,0.0
22259,12.12.2010,12,יריחו,4.0,90.27,1395000.0,76% ב 6.8 שנים,11.176470588235295
22260,12.12.2010,12,הר הצופים,3.0,57.0,790000.0,59% ב 8.7 שנים,6.781609195402299
22261,12.12.2010,12,המעפילים,4.0,80.95,897000.0,34% ב 2.8 שנים,12.142857142857144
22262,12.12.2010,12,סוקולוב,3.0,54.61,720000.0,1% ב 2 שנים,0.5
22263,12.12.2010,12,הדס,5.0,120.0,1640000.0,,0.0
22264,12.12.2010,12,חיטמן עוזי,4.0,107.0,1600000.0,,0.0
22265,12.12.2010,12,האלוף תמרי נחמיה,5.0,120.0,3070000.0,,0.0
22266,12.12.2010,12,ראש פנה,4.0,93.84,1540000.0,,0.0
22267,11.12.2010,12,,4.0,87.0,1540000.0,,0.0
22268,10.12.2010,12,מבצע סיני,4.0,84.3,1070000.0,,0.0
22269,10.12.2010,12,שמר נעמי,4.0,120.0,1580000.0,,0.0
22270,09.12.2010,12,הערבה,3.0,70.8,790000.0,43% ב 10.5 שנים,4.095238095238095
22271,09.12.2010,12,ידין יגאל,4.5,107.1,1725000.0,54% ב 8.3 שנים,6.506024096385541
22272,09.12.2010,12,שמריהו לוין,5.0,154.67,2175000.0,13% ב 1 שנים,13.0
22273,09.12.2010,12,שפרינצק,2.0,37.81,350000.0,,0.0
22274,09.12.2010,12,רבינוביץ יהושע,4.0,99.0,1420000.0,,0.0
22275,09.12.2010,12,ירושלים,0.0,59.04,380000.0,,0.0
22276,09.12.2010,12,שמר נעמי,5.0,120.88,1780000.0,,0.0
22277,09.12.2010,12,,0.0,1673.0,21856000.0,,0.0
22278,09.12.2010,12,סולד הנריטה,2.5,44.78,630000.0,,0.0
22279,09.12.2010,12,שמר נעמי,4.0,110.0,1580000.0,,0.0
22280,08.12.2010,12,בעל שם טוב,0.0,46.0,301000.0,90% ב 12.5 שנים,7.2
22281,08.12.2010,12,צדוק דוד,4.0,76.0,1180000.0,-6% ב 12.2 שנים,-0.49180327868852464
22282,08.12.2010,12,שמר נעמי,5.0,119.0,1780000.0,,0.0
22283,08.12.2010,12,חיטמן עוזי,4.0,107.0,1600000.0,,0.0
22284,08.12.2010,12,בית לחם,3.0,88.0,850000.0,,0.0
